"","Model Year","Vehicle Manufacturer Name","Veh Mfr Code","Represented Test Veh Make","Represented Test Veh Model","Test Veh Displacement (L)","Vehicle Type","Rated Horsepower","Tested Transmission Type Code","Tested Transmission Type","# of Gears","Transmission Lockup?","Drive System Code","Drive System Description","Equivalent Test Weight (lbs.)","Axle Ratio","N/V Ratio","Test Fuel Type Description","CO2 (g/mi)","RND_ADJ_FE","Target Coef A (lbf)","Target Coef B (lbf/mph)","Target Coef C (lbf/mph**2)","Set Coef A (lbf)","Set Coef B (lbf/mph)","Set Coef C (lbf/mph**2)","Police - Emergency Vehicle?","Averaging Method Cd","Averging Method Desc"
"102",2018,"Toyota","TYX","TOYOTA","MIRAI",0.001,"Car",1,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",4250,8.78,0,"Hydrogen 5",NA,94.1,32.325,0.20003,0.018292,10.278,0.01818,0.019404,"N","N","No averaging"
"103",2018,"Toyota","TYX","TOYOTA","PRIUS PRIME",1.798,"Car",96,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",3625,3.22,19.9,"Electricity",NA,206.1,18.816,0.38689,0.012501,9.442,0.13618,0.014102,"N","N","No averaging"
"104",2018,"Toyota","TYX","TOYOTA","PRIUS PRIME",1.798,"Car",96,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",3625,3.22,19.9,"Electricity",NA,168.3,18.816,0.38689,0.012501,9.442,0.13618,0.014102,"N","N","No averaging"
"105",2018,"Toyota","TYX","TOYOTA","PRIUS PRIME",1.798,"Car",96,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",3625,3.22,19.9,"Electricity",NA,168.1,18.816,0.38689,0.012501,9.442,0.13618,0.014102,"N","N","No averaging"
"106",2018,"Toyota","TYX","TOYOTA","PRIUS PRIME",1.798,"Car",96,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",3625,3.22,19.9,"Electricity",NA,210,18.816,0.38689,0.012501,9.442,0.13618,0.014102,"N","N","No averaging"
"107",2018,"Toyota","TYX","TOYOTA","PRIUS PRIME",1.798,"Car",96,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",3625,3.22,19.9,"Electricity",NA,198.1,18.816,0.38689,0.012501,9.442,0.13618,0.014102,"N","N","No averaging"
"108",2018,"Toyota","TYX","TOYOTA","PRIUS PRIME",1.798,"Car",96,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",3625,3.22,19.9,"Electricity",NA,175.2,18.816,0.38689,0.012501,9.442,0.13618,0.014102,"N","N","No averaging"
"109",2018,"Volkswagen Group of","VGA","AUDI","A3 e-tron",1.395,"Car",150,"AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",6,"N","A","All Wheel Drive",3875,3.75,33.6,"Electricity",NA,0,35.295,-0.01375,0.020778,-6.362,-0.1161,0.020661,"N","N","No averaging"
"110",2018,"Volkswagen Group of","VGA","AUDI","A3 e-tron",1.395,"Car",150,"AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",6,"N","A","All Wheel Drive",3875,3.75,33.6,"Electricity",NA,46.4,35.295,-0.01375,0.020778,-6.362,-0.1161,0.020661,"N","N","No averaging"
"111",2018,"Volkswagen Group of","VGA","VOLKSWAGEN","e-Golf",0.1,"Car",134,"A","Automatic",1,"N","A","All Wheel Drive",3750,3.61,121.8,"Electricity",NA,158.1,32.8,0.38487,0.015598,-6.205,0.04558,0.017344,"N","N","No averaging"
"112",2018,"Volkswagen Group of","VGA","VOLKSWAGEN","e-Golf",0.1,"Car",134,"A","Automatic",1,"N","A","All Wheel Drive",3750,3.61,121.8,"Electricity",NA,176.8,32.8,0.38487,0.015598,-6.205,0.04558,0.017344,"N","N","No averaging"
"113",2018,"Volkswagen Group of","VGA","VOLKSWAGEN","e-Golf",0.1,"Car",134,"A","Automatic",1,"N","A","All Wheel Drive",3750,3.61,121.8,"Electricity",NA,154.4,32.8,0.38487,0.015598,-6.205,0.04558,0.017344,"N","N","No averaging"
"114",2018,"Volkswagen Group of","VGA","VOLKSWAGEN","e-Golf",0.1,"Car",134,"A","Automatic",1,"N","A","All Wheel Drive",3750,3.61,121.8,"Electricity",NA,174.4,32.8,0.38487,0.015598,-6.205,0.04558,0.017344,"N","N","No averaging"
"115",2018,"Volvo","VVX","Volvo","S90 T8 AWD",1.969,"Car",313,"SA","Semi-Automatic",8,"Y","A","All Wheel Drive",5000,3.2,27.6,"Electricity",NA,0,40.344,-0.06368,0.021047,-14.2,-0.135,0.0198,"N","N","No averaging"
"116",2018,"Volvo","VVX","Volvo","S90 T8 AWD",1.969,"Car",313,"SA","Semi-Automatic",8,"Y","A","All Wheel Drive",5000,3.2,27.6,"Electricity",NA,0,40.344,-0.06368,0.021047,-14.2,-0.135,0.0198,"N","N","No averaging"
"117",2018,"Volvo","VVX","Volvo","XC60 T8 AWD",1.969,"Both",313,"SA","Semi-Automatic",8,"Y","A","All Wheel Drive",5000,3.33,26.7,"Electricity",NA,0,45.809,0.25309,0.023538,0,0.046,0.023,"N","N","No averaging"
"118",2018,"Volvo","VVX","Volvo","XC60 T8 AWD",1.969,"Both",313,"SA","Semi-Automatic",8,"Y","A","All Wheel Drive",5000,3.33,26.7,"Electricity",NA,0,45.809,0.25309,0.023538,0,0.046,0.023,"N","N","No averaging"
"119",2018,"Volvo","VVX","Volvo","XC90 T8 AWD",1.969,"Both",313,"SA","Semi-Automatic",8,"Y","A","All Wheel Drive",5500,3.33,26.6,"Electricity",NA,122.8,40.588,-0.06902,0.028608,17,-0.011,0.0254,"N","N","No averaging"
"120",2018,"Volvo","VVX","Volvo","XC90 T8 AWD",1.969,"Both",313,"SA","Semi-Automatic",8,"Y","A","All Wheel Drive",5500,3.33,26.6,"Electricity",NA,0,40.588,-0.06902,0.028608,17,-0.011,0.0254,"N","N","No averaging"
"121",2019,"BMW","BMX","BMW","530e",2,"Car",180,"SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear",4500,3.23,26.6,"Electricity",NA,122.8,51.1,-0.114,0.02015,12.1,0.305,0.0154,"N","N","No averaging"
"122",2019,"BMW","BMX","BMW","530e",2,"Car",180,"SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear",4500,3.23,26.6,"Electricity",NA,122.8,51.1,-0.114,0.02015,12.1,0.305,0.0154,"N","N","No averaging"
"123",2019,"BMW","BMX","BMW","530e xDrive",2,"Car",180,"SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear",4750,3.23,26.6,"Electricity",NA,122.8,56.4,-0.192,0.02215,18.7,0.246,0.01743,"N","N","No averaging"
"124",2019,"BMW","BMX","BMW","530e xDrive",2,"Car",180,"SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear",4750,3.23,26.6,"Electricity",NA,51.5,56.4,-0.192,0.02215,18.7,0.246,0.01743,"N","N","No averaging"
"125",2019,"BMW","BMX","BMW","740e xDrive",2,"Car",255,"SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear",5000,3.23,26.9,"Electricity",NA,33.6,61.6,-0.265,0.02301,20,0.046,0.01943,"N","N","No averaging"
"126",2019,"BMW","BMX","BMW","740e xDrive",2,"Car",255,"SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear",5000,3.23,26.9,"Electricity",NA,42.2,61.6,-0.265,0.02301,20,0.046,0.01943,"N","N","No averaging"
"127",2019,"BMW","BMX","BMW","I3s",0.001,"Car",181,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",3375,9.67,120.9,"Electricity",NA,177.7,29,0.297,0.0178,17.5,-0.145,0.02189,"N","N","No averaging"
"128",2019,"BMW","BMX","BMW","I3s",0.001,"Car",181,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",3375,9.67,120.9,"Electricity",NA,145.5,29,0.297,0.0178,17.5,-0.145,0.02189,"N","N","No averaging"
"129",2019,"BMW","BMX","BMW","I3s REX",0.6,"Car",38,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",3625,9.66,122.6,"Electricity",NA,122.8,30.3,0.301,0.01806,19.7,-0.141,0.0224,"N","N","No averaging"
"130",2019,"BMW","BMX","BMW","I3s REX",0.6,"Car",38,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",3625,9.66,122.6,"Electricity",NA,122.8,30.3,0.301,0.01806,19.7,-0.141,0.0224,"N","N","No averaging"
"131",2019,"BMW","BMX","BMW","I8 Roadster",1.5,"Car",227,"A","Automatic",6,"Y","4","4-Wheel Drive",4000,3.68,31,"Electricity",NA,122.8,48.1,0.16,0.01823,-1.3,0.203,0.01547,"N","N","No averaging"
"132",2019,"BMW","BMX","BMW","I8 Roadster",1.5,"Car",227,"A","Automatic",6,"Y","4","4-Wheel Drive",4000,3.68,31,"Electricity",NA,122.8,48.1,0.16,0.01823,-1.3,0.203,0.01547,"N","N","No averaging"
"133",2019,"BMW","BMX","MINI","Mini Cooper SE Countryman ALL4",1.5,"Car",134,"SA","Semi-Automatic",6,"Y","A","All Wheel Drive",4250,3.94,34.1,"Electricity",NA,38.4,44.2,0.027,0.02214,1.3,-0.023,0.0204,"N","N","No averaging"
"134",2019,"BMW","BMX","MINI","Mini Cooper SE Countryman ALL4",1.5,"Car",134,"SA","Semi-Automatic",6,"Y","A","All Wheel Drive",4250,3.94,34.1,"Electricity",NA,122.8,44.2,0.027,0.02214,1.3,-0.023,0.0204,"N","N","No averaging"
"135",2019,"BYD Motors Inc.","BYD","BYD","e6",99.999,"Car",100,"A","Automatic",1,"Y","F","2-Wheel Drive, Front",5500,1.07,6.4,"Electricity",NA,110,69.473,0.0697,0.02814,23.191,-0.0284,0.02463,"N","N","No averaging"
"136",2019,"BYD Motors Inc.","BYD","BYD","e6",99.999,"Car",100,"A","Automatic",1,"Y","F","2-Wheel Drive, Front",5500,1.07,6.4,"Electricity",NA,105,69.473,0.0697,0.02814,23.191,-0.0284,0.02463,"N","N","No averaging"
"137",2019,"BYD Motors Inc.","BYD","BYD","e6",99.999,"Car",100,"A","Automatic",1,"Y","F","2-Wheel Drive, Front",5500,1.07,6.4,"Electricity",NA,111,69.473,0.0697,0.02814,23.191,-0.0284,0.02463,"N","N","No averaging"
"138",2019,"BYD Motors Inc.","BYD","BYD","e6",99.999,"Car",100,"A","Automatic",1,"Y","F","2-Wheel Drive, Front",5500,1.07,6.4,"Electricity",NA,111,69.473,0.0697,0.02814,23.191,-0.0284,0.02463,"N","N","No averaging"
"139",2019,"FCA US LLC","CRX","Fiat","500e",0.01,"Car",110,"A","Automatic",1,"Y","F","2-Wheel Drive, Front",3250,9.59,145,"Electricity",NA,147.8,24.91,0.2365,0.01816,4.74,0.0973,0.01822,"N","N","No averaging"
"140",2019,"FCA US LLC","CRX","Fiat","500e",0.01,"Car",110,"A","Automatic",1,"Y","F","2-Wheel Drive, Front",3250,9.59,145,"Electricity",NA,172.9,24.91,0.2365,0.01816,4.74,0.0973,0.01822,"N","N","No averaging"
"141",2019,"GM","GMX","CHEVROLET","BOLT",99.999,"Car",200,"A","Automatic",1,"Y","F","2-Wheel Drive, Front",3875,7.05,96,"Electricity",NA,182.2,28.4,0.2018,0.01948,14.2,0.0404,0.01932,"N","N","No averaging"
"142",2019,"GM","GMX","CHEVROLET","BOLT",99.999,"Car",200,"A","Automatic",1,"Y","F","2-Wheel Drive, Front",3875,7.05,96,"Electricity",NA,157.4,28.4,0.2018,0.01948,14.2,0.0404,0.01932,"N","N","No averaging"
"143",2019,"GM","GMX","CHEVROLET","VOLT",1.5,"Car",101,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",3875,2.64,55.2,"Electricity",NA,117.1,26.24,0.2147,0.01537,6.9,0.2061,0.01368,"N","N","No averaging"
"144",2019,"GM","GMX","CHEVROLET","VOLT",1.5,"Car",101,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",3875,2.64,55.2,"Electricity",NA,101.9,26.24,0.2147,0.01537,6.9,0.2061,0.01368,"N","N","No averaging"
"145",2019,"Honda","HNX","HONDA","Clarity",0.001,"Car",161,"A","Automatic",1,"Y","F","2-Wheel Drive, Front",4250,3.83,122.5,"Electricity",NA,179.6,25.41,0.2338,0.01763,8.39,0.193,0.01729,"N","N","No averaging"
"146",2019,"Honda","HNX","HONDA","Clarity",0.001,"Car",161,"A","Automatic",1,"Y","F","2-Wheel Drive, Front",4250,3.83,122.5,"Electricity",NA,146.5,25.41,0.2338,0.01763,8.39,0.193,0.01729,"N","N","No averaging"
"147",2019,"Honda","HNX","HONDA","Clarity Fuel Cell",0.001,"Car",174,"A","Automatic",1,"Y","F","2-Wheel Drive, Front",4500,3.83,122.1,"Hydrogen 5",NA,95.1,30.3,0.1037,0.01962,13.86,-0.1034,0.02037,"N","N","No averaging"
"148",2019,"Honda","HNX","HONDA","Clarity Fuel Cell",0.001,"Car",174,"A","Automatic",1,"Y","F","2-Wheel Drive, Front",4500,3.83,122.1,"Hydrogen 5",NA,94.1,30.3,0.1037,0.01962,13.86,-0.1034,0.02037,"N","N","No averaging"
"149",2019,"Honda","HNX","HONDA","Clarity Plug-in Hybrid",1.5,"Car",103,"CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front",4250,3.42,36.2,"Electricity",NA,122.8,26.78,0.3123,0.01713,8.04,0.2919,0.01599,"N","N","No averaging"
"150",2019,"Honda","HNX","HONDA","Clarity Plug-in Hybrid",1.5,"Car",103,"CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front",4250,3.42,36.2,"Electricity",NA,122.8,26.78,0.3123,0.01713,8.04,0.2919,0.01599,"N","N","No averaging"
"151",2019,"Honda","HNX","HONDA","Clarity Plug-in Hybrid",1.5,"Car",103,"CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front",4250,3.42,36.2,"Electricity",NA,122.8,26.78,0.3123,0.01713,8.04,0.2919,0.01599,"N","N","No averaging"
"152",2019,"Honda","HNX","HONDA","Clarity Plug-in Hybrid",1.5,"Car",103,"CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front",4250,3.42,36.2,"Electricity",NA,122.8,26.78,0.3123,0.01713,8.04,0.2919,0.01599,"N","N","No averaging"
"153",2019,"Hyundai","HYX","HYUNDAI","IONIQ",0.001,"Car",117,"A","Automatic",1,"N","F","2-Wheel Drive, Front",3500,3.43,103.1,"Electricity",NA,15,21.17,0.19016,0.015762,11.083,-0.00929,0.017499,"N","N","No averaging"
"154",2019,"Hyundai","HYX","HYUNDAI","IONIQ",0.001,"Car",117,"A","Automatic",1,"N","F","2-Wheel Drive, Front",3500,3.43,103.1,"Electricity",NA,18.4,21.17,0.19016,0.015762,11.083,-0.00929,0.017499,"N","N","No averaging"
"155",2019,"Hyundai","HYX","HYUNDAI","IONIQ PHEV",1.6,"Car",104,"AM","Automated Manual",6,"N","F","2-Wheel Drive, Front",3625,4.19,44.7,"Electricity",NA,0,20.163,0.31251,0.015225,3.295,0.19329,0.015243,"N","N","No averaging"
"156",2019,"Hyundai","HYX","HYUNDAI","IONIQ PHEV",1.6,"Car",104,"AM","Automated Manual",6,"N","F","2-Wheel Drive, Front",3625,4.19,44.7,"Electricity",NA,0,20.163,0.31251,0.015225,3.295,0.19329,0.015243,"N","N","No averaging"
"157",2019,"Hyundai","HYX","HYUNDAI","Kona Electric",0.001,"Car",37,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4000,3.43,155.1,"Electricity",NA,17.2,24.859,-0.20036,0.023656,10.075,0.01092,0.020495,"N","N","No averaging"
"158",2019,"Hyundai","HYX","HYUNDAI","Kona Electric",0.001,"Car",37,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4000,3.43,155.1,"Electricity",NA,21.7,24.859,-0.20036,0.023656,10.075,0.01092,0.020495,"N","N","No averaging"
"159",2019,"Hyundai","HYX","Hyundai","NEXO",0.001,"Car",161,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4500,3.53,100.3,"Hydrogen 5",NA,84.7,42.443,-0.01825,0.0285,16.76,0.02707,0.02627,"N","N","No averaging"
"160",2019,"Hyundai","HYX","Hyundai","NEXO",0.001,"Car",161,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4500,3.53,100.3,"Hydrogen 5",NA,76.9,42.443,-0.01825,0.0285,16.76,0.02707,0.02627,"N","N","No averaging"
"161",2019,"Hyundai","HYX","Hyundai","NEXO",0.001,"Car",161,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4250,3.53,101.5,"Hydrogen 5",NA,93.5,36.682,-0.01011,0.02786,16.33,0.08917,0.02516,"N","N","No averaging"
"162",2019,"Hyundai","HYX","Hyundai","NEXO",0.001,"Car",161,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4250,3.53,101.5,"Hydrogen 5",NA,82.6,36.682,-0.01011,0.02786,16.33,0.08917,0.02516,"N","N","No averaging"
"163",2019,"Hyundai","HYX","HYUNDAI","SONATA PLUG-IN HYBRID",2,"Car",154,"AM","Automated Manual",6,"N","F","2-Wheel Drive, Front",4000,3.51,36,"Electricity",NA,0,29.596,0.18578,0.01757,5.833,0.19128,0.016394,"N","N","No averaging"
"164",2019,"Hyundai","HYX","HYUNDAI","SONATA PLUG-IN HYBRID",2,"Car",154,"AM","Automated Manual",6,"N","F","2-Wheel Drive, Front",4000,3.51,36,"Electricity",NA,0,29.596,0.18578,0.01757,5.833,0.19128,0.016394,"N","N","No averaging"
"165",2019,"Hyundai","HYX","KIA","OPTIMA PLUG-IN HYBRID",2,"Car",154,"AM","Automated Manual",6,"N","F","2-Wheel Drive, Front",4000,3.51,36,"Electricity",NA,0,32.622,-0.00098,0.018866,4.327,0.17052,0.015743,"N","N","No averaging"
"166",2019,"Hyundai","HYX","KIA","OPTIMA PLUG-IN HYBRID",2,"Car",154,"AM","Automated Manual",6,"N","F","2-Wheel Drive, Front",4000,3.51,36,"Electricity",NA,0,32.622,-0.00098,0.018866,4.327,0.17052,0.015743,"N","N","No averaging"
"167",2019,"Jaguar Land Rover L","JLX","Jaguar","I-PACE",0.01,"Truck",400,"A","Automatic",1,"Y","4","4-Wheel Drive",5000,9.04,104.2,"Electricity",NA,103.6,32.55,0.75123,0.017701,-13.983,0.2822,0.018457,"N","N","No averaging"
"168",2019,"Jaguar Land Rover L","JLX","Jaguar","I-PACE",0.01,"Truck",400,"A","Automatic",1,"Y","4","4-Wheel Drive",5000,9.04,104.2,"Electricity",NA,114.9,32.55,0.75123,0.017701,-13.983,0.2822,0.018457,"N","N","No averaging"
"169",2019,"Jaguar Land Rover L","JLX","Jaguar","I-PACE",0.01,"Truck",400,"OT","Other",1,"Y","4","4-Wheel Drive",5000,9.04,103.8,"Electricity",NA,102.9,35.706,0.64016,0.018981,-13.983,0.2822,0.018457,"N","N","No averaging"
"170",2019,"Jaguar Land Rover L","JLX","Jaguar","I-PACE",0.01,"Truck",400,"OT","Other",1,"Y","4","4-Wheel Drive",5000,9.04,103.8,"Electricity",NA,114.1,35.706,0.64016,0.018981,-13.983,0.2822,0.018457,"N","N","No averaging"
"171",2019,"Jaguar Land Rover L","JLX","Jaguar","I-PACE",0.01,"Truck",400,"OT","Other",1,"Y","4","4-Wheel Drive",5000,9.04,104.3,"Electricity",NA,114.1,35.616,0.75123,0.017701,-13.983,0.2822,0.018457,"N","N","No averaging"
"172",2019,"Jaguar Land Rover L","JLX","Jaguar","I-PACE",0.01,"Truck",400,"OT","Other",1,"Y","4","4-Wheel Drive",5000,9.04,104.3,"Electricity",NA,102.9,35.616,0.75123,0.017701,-13.983,0.2822,0.018457,"N","N","No averaging"
"173",2019,"Jaguar Land Rover L","JLX","Land Rover","Range Rover Sport",2,"Truck",400,"A","Automatic",1,"Y","4","4-Wheel Drive",6000,3.73,27.8,"Electricity",NA,122.8,58.077,0.26206,0.027459,-6.227,0.22395,0.024455,"N","N","No averaging"
"174",2019,"Jaguar Land Rover L","JLX","Land Rover","Range Rover Sport",2,"Truck",400,"A","Automatic",1,"Y","4","4-Wheel Drive",6000,3.73,27.8,"Electricity",NA,122.8,58.077,0.26206,0.027459,-6.227,0.22395,0.024455,"N","N","No averaging"
"175",2019,"Karma Automotive, L","KAL","Karma","Revero",2,"Car",255,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",5500,4.1,11.2,"Electricity",NA,122.8,56.9,1.2551,0.01173,21.94,1.1316,0.01008,"N","N","No averaging"
"176",2019,"Karma Automotive, L","KAL","Karma","Revero",2,"Car",255,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",5500,4.1,11.2,"Electricity",NA,122.8,56.9,1.2551,0.01173,21.94,1.1316,0.01008,"N","N","No averaging"
"177",2019,"Kia","KMX","Kia","Niro Electric",0.001,"Car",38,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4250,3.53,105.1,"Electricity",NA,19.2,32.717,-0.1911,0.023073,15.13,-0.06065,0.020666,"N","N","No averaging"
"178",2019,"Kia","KMX","Kia","Niro Electric",0.001,"Car",38,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4250,3.53,105.1,"Electricity",NA,23.3,32.717,-0.1911,0.023073,15.13,-0.06065,0.020666,"N","N","No averaging"
"179",2019,"Kia","KMX","KIA","Niro Plug-in",1.6,"Car",104,"AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",6,"N","F","2-Wheel Drive, Front",3750,4.19,45.8,"Electricity",NA,64.7,22.074,0.2801,0.019201,6.976,0.12879,0.019187,"N","N","No averaging"
"180",2019,"Kia","KMX","KIA","Niro Plug-in",1.6,"Car",104,"AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",6,"N","F","2-Wheel Drive, Front",3750,4.19,45.8,"Electricity",NA,60.2,22.074,0.2801,0.019201,6.976,0.12879,0.019187,"N","N","No averaging"
"181",2019,"Kia","KMX","KIA","Soul Electric",0.001,"Car",35,"A","Automatic",1,"N","F","2-Wheel Drive, Front",3625,3.26,127,"Electricity",NA,19.1,22.058,0.25763,0.022168,8.402,0.07258,0.023201,"N","N","No averaging"
"182",2019,"Kia","KMX","KIA","Soul Electric",0.001,"Car",35,"A","Automatic",1,"N","F","2-Wheel Drive, Front",3625,3.26,127,"Electricity",NA,25.2,22.058,0.25763,0.022168,8.402,0.07258,0.023201,"N","N","No averaging"
"183",2019,"Mercedes-Benz","MBX","Mercedes-Benz","Smart Fortwo Electric Drive (convertible)",0.001,"Car",81,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",2750,1,0,"Electricity",NA,165.1,23.82,0.3435,0.01734,11.85,0.1307,0.01772,"N","N","No averaging"
"184",2019,"Mercedes-Benz","MBX","Mercedes-Benz","Smart Fortwo Electric Drive (convertible)",0.001,"Car",81,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",2750,1,0,"Electricity",NA,133.4,23.82,0.3435,0.01734,11.85,0.1307,0.01772,"N","N","No averaging"
"185",2019,"Mercedes-Benz","MBX","Mercedes-Benz","Smart Fortwo Electric Drive (coupe)",0.001,"Car",81,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",2625,1,0,"Electricity",NA,182.6,22.9,0.344,0.0168,9.73,0.158,0.01677,"N","N","No averaging"
"186",2019,"Mercedes-Benz","MBX","Mercedes-Benz","Smart Fortwo Electric Drive (coupe)",0.001,"Car",81,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",2625,1,0,"Electricity",NA,138.1,22.9,0.344,0.0168,9.73,0.158,0.01677,"N","N","No averaging"
"187",2019,"Mitsubishi Motors Co","MTX","MITSUBISHI","OUTLANDER PHEV",1.998,"Truck",117,"A","Automatic",1,"Y","A","All Wheel Drive",4750,3.43,43.2,"Electricity",NA,111.7,36.737,0.41298,0.022519,-3.37,0.1726,0.02183,"N","N","No averaging"
"188",2019,"Mitsubishi Motors Co","MTX","MITSUBISHI","OUTLANDER PHEV",1.998,"Truck",117,"A","Automatic",1,"Y","A","All Wheel Drive",4750,3.43,43.2,"Electricity",NA,108,36.737,0.41298,0.022519,-3.37,0.1726,0.02183,"N","N","No averaging"
"189",2019,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",147,"OT","Other",1,"Y","F","2-Wheel Drive, Front",3875,8.19,112.5,"Electricity",NA,141.1,25.89,0.3449,0.01945,5.62,0.3104,0.01777,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"190",2019,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",147,"OT","Other",1,"Y","F","2-Wheel Drive, Front",3875,8.19,112.5,"Electricity",NA,174,25.89,0.3449,0.01945,5.62,0.3104,0.01777,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"191",2019,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",147,"OT","Other",1,"Y","F","2-Wheel Drive, Front",3875,8.19,112.5,"Electricity",NA,177.1,25.89,0.3449,0.01945,5.62,0.3104,0.01777,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"192",2019,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",147,"OT","Other",1,"Y","F","2-Wheel Drive, Front",3875,8.19,112.5,"Electricity",NA,141.3,25.89,0.3449,0.01945,5.62,0.3104,0.01777,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"193",2019,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",147,"OT","Other",1,"Y","F","2-Wheel Drive, Front",3750,8.19,114.7,"Electricity",NA,179.4,26.06,0.3,0.01965,8.33,0.1263,0.0193,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"194",2019,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",147,"OT","Other",1,"Y","F","2-Wheel Drive, Front",3750,8.19,114.7,"Electricity",NA,143.7,26.06,0.3,0.01965,8.33,0.1263,0.0193,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"195",2019,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",147,"OT","Other",1,"Y","F","2-Wheel Drive, Front",3750,8.19,114.7,"Electricity",NA,180.5,26.06,0.3,0.01965,8.33,0.1263,0.0193,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"196",2019,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",147,"OT","Other",1,"Y","F","2-Wheel Drive, Front",3750,8.19,114.7,"Electricity",NA,143.3,26.06,0.3,0.01965,8.33,0.1263,0.0193,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"197",2019,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",214,"OT","Other",1,"Y","F","2-Wheel Drive, Front",4000,8.19,114.7,"Electricity",NA,175.2,26.3,0.2868,0.02003,8.09,0.1265,0.01917,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"198",2019,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",214,"OT","Other",1,"Y","F","2-Wheel Drive, Front",4000,8.19,114.7,"Electricity",NA,142.4,26.3,0.2868,0.02003,8.09,0.1265,0.01917,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"199",2019,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",214,"OT","Other",1,"Y","F","2-Wheel Drive, Front",4000,8.19,114.7,"Electricity",NA,177.9,26.3,0.2868,0.02003,8.09,0.1265,0.01917,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"200",2019,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",214,"OT","Other",1,"Y","F","2-Wheel Drive, Front",4000,8.19,114.7,"Electricity",NA,144.1,26.3,0.2868,0.02003,8.09,0.1265,0.01917,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
